Ticker,Year,FormationYear,PROF,PROF_w,sigma_acc,sigma_mean,sigma_raw,MarketCap,theta_obs,theta_post_mean,theta_conservative,theta_post_sd,theta_post_sd_between,theta_conservative_sd_between,p_q5,p_q5_sd_mc,p_median,p_median_sd_mc,p_q1,p_q1_sd_mc,lambda_i,mu_t,var_obs_t,obs_var_i,tau2_t,q5_cutoff_obs,median_cutoff_obs,q1_cutoff_obs,n_sigma_draws_used,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,FiscalYear,ForecastDate,ForecastCutoffDate,ForecastWindowStart,cfo_forecast,forecast_timing_valid,has_analyst_cfo_forecast,CFO_lead1_analyst_scaled,firm_idx_y,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws
MATAS.CO,2020,2021,0.0803936012727789,0.0803936012727789,0.0051727857641323,0.0051727857641323,0.0051727857641323,2510.54,0.0803936012727789,0.0804989933073014,0.0797855705729557,0.0104589679924374,0.0,0.0,0.0,0.0,1.754152378907747e-14,0.0,1.231863771460653e-07,0.0,0.998479923250442,0.1497269652316867,0.083521348198706,0.0001095565458249,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Matas A/S,Specialty Retailers,Consumer Discretionary,1893.59,163.87,1708.35,35.2,0.0,1608.28,10127.9,599.93,4952.65,2750.04,1809.32,0.0,51.7,4248.97,0.0,427.0999999999999,-44.59,439.56,35.2,0.0,67.32999999999998,7176.09,8651.994999999999,0.0077820202161466,599.93,610.56,379.5199999999995,0.0705686954280486,0.0693400770573723,0.0438650276612503,0.185885451852434,1364.85,0.157749744423107,True,1,325,2020.0,2020-06-09,2020-06-30,2020-05-27,882.725722064214,True,True,0.1020256856440871,325,0.034984824510555,0.0030454828165712,0.0021421275477266,0.0102198930519553,8000
MCOVb.ST,2020,2021,0.0914548796402135,0.0914548796402135,0.032976381845637,0.032976381845637,0.032976381845637,25404.87,0.0914548796402135,0.094850133354141,0.0681486692688834,0.0647533007657685,0.0,0.0,0.0004039650866592,0.0,0.1461281355206769,0.0,0.1576081087330286,0.0,0.9417344740716748,0.1497269652316867,0.083521348198706,0.0044524120922676,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Medicover AB,Healthcare Providers & Services,Health Care,3029.71,489.24,2391.71,158.19,81.71,2701.81,11637.99,1672.82,10699.63,7874.06,2168.24,0.0,194.09,4693.33,371.9,906.11,146.79000000000002,-380.3899999999999,-939.04,34.48,235.1500000000001,10032.49,10835.24,0.0217023342353284,1672.82,859.46,2386.5999999999985,0.079320808768426,0.154386981737368,0.2202627722136287,0.2493539598569113,2202.04,0.2032294623838512,True,4,327,2020.0,2021-04-26,2021-06-30,2021-02-12,1325.89167082684,True,True,0.1223684635344339,327,0.034984824510555,0.0146451220605749,0.0160480299028794,0.0607072540932052,8000
MEDIVIR.ST,2020,2021,-0.45809151032528,-0.45809151032528,0.1885139702437006,0.1885139702437006,0.1885139702437006,210.5,-0.45809151032528,-0.0514094605231164,-0.7257253952146827,0.2194303163532095,0.0,0.0,0.0002387970807292,0.0,0.0024372281745307,0.0,0.9863794703776306,0.0,0.3309152877764933,0.1497269652316867,0.083521348198706,0.1455045007391463,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Medivir AB,Biotechnology & Medical Research,Health Care,82.42,14.66,36.2,0.0,0.0,16.93,199.92,-59.42,14.28,0.0,81.6,0.0,0.56,148.18,0.0,-60.86999999999999,-17.499999999999996,-15.349999999999994,0.0,0.0,-28.02,275.17,237.545,-0.1179565976972783,-59.42,-137.96,6.16,-0.5807741691048012,-0.2501420783430508,0.0259319286871961,0.0712707066029594,-48.84,-0.2056031488770549,True,4,330,2020.0,2021-06-09,2021-06-30,2021-02-26,-74.7309389790706,True,True,-0.3145969773266985,330,0.034984824510555,0.0488206342716177,0.1172980387687035,0.2744523643638732,8000
MEKKO.HE,2020,2021,0.5914804341877222,0.5914804341877222,0.0484739808468395,0.0484739808468395,0.0484739808468395,3879.48,0.5914804341877222,0.5393872702781959,0.5443109900788763,0.0921205366279134,0.0,0.0,0.9989408496515388,0.0,0.999998618164493,0.0,4.2870740273835904e-10,0.0,0.882076389727885,0.1497269652316867,0.083521348198706,0.0096207010724237,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,750.17,429.99,351.76,7.6,5.59,432.34,1198.17,294.64,1325.05,517.26,472.02,0.0,11.55,548.15,0.0,205.7,172.82999999999998,52.94,5.129999999999999,-15.22,-30.160000000000053,953.4,1075.785,-0.0280353416342485,294.64,285.42,90.30999999999996,0.2653132363808753,0.2738837221191966,0.083948000762234,0.4018832759333881,364.82,0.3391198055373517,True,1,331,2020.0,2021-06-04,2021-06-30,2021-02-18,266.611191449217,True,True,0.2478294375262873,331,0.034984824510555,0.0178587520493852,0.0253570270401281,0.0824633794921124,8000
MEKO.ST,2020,2021,0.0791374103553271,0.0791374103553271,0.0679355144992766,0.0679355144992766,0.0679355144992766,5366.73,0.0791374103553271,0.0938182379622714,-0.0040523909270773345,0.1223379288051085,0.0,0.0,0.0304743032056932,0.0,0.2552262367883988,0.0,0.3332668228310781,0.0,0.7920254967939889,0.1497269652316867,0.083521348198706,0.0188965745230506,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Meko AB,Specialty Retailers,Consumer Discretionary,4834.65,438.56,3428.11,400.98,111.73,467.8,12731.94,1663.16,11781.3,6466.36,4799.110000000001,0.0,136.12,4727.1,71.01,344.1799999999994,105.69,210.99000000000024,-300.39,41.41000000000001,-231.4800000000008,12067.72,12399.83,-0.0186679978677127,1663.16,1062.73,761.3299999999999,0.085705207248809,0.1341276452983629,0.0613984223977264,0.0377263236673406,1229.71,0.0991715208998833,True,1,332,2020.0,2021-06-22,2021-06-30,2021-02-12,1201.53027657164,True,True,0.0968989314024176,332,0.034984824510555,0.0213747803824306,0.0387782139686258,0.1078695800736268,8000
MEREN.ST,2020,2021,-0.0426880158264041,-0.0426880158264041,0.0515903872255575,0.0515903872255575,0.0515903872255575,3593.66,-0.0426880158264041,-0.0173824683410249,-0.09529420552374232,0.0972846909233972,0.0,0.0,0.0001538718487824,0.0,0.0187684547209162,0.0,0.7612646637177147,0.0,0.8684845257566545,0.1497269652316867,0.083521348198706,0.010897501115308,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Meren Energy Inc,Oil & Gas,Energy,359.06,347.18,109.53,0.0,0.0,6.26,7810.17,-50.33,0.0,0.0,0.0,0.0,276.2,6470.2,0.0,-2570.56,-2544.99,-267.78,0.0,0.0,242.21000000000024,7130.74,7470.455,0.0324223892654463,-50.33,-39.45,0.0,-0.0052808028426648,-0.0067372067698687,0.0,0.0008379677007625,-87.74,-0.0117449338761829,True,3,333,2020.0,2021-06-03,2021-06-30,2021-02-26,1139.089377409,True,True,0.1524792502476756,333,0.034984824510555,0.0195641860480938,0.0265923507537235,0.088356135161354,8000
METSB.HE,2020,2021,0.0260372188889518,0.0260372188889518,0.016411227055342,0.016411227055342,0.016411227055342,31621.21,0.0260372188889518,0.0279039791373746,0.020000307007023634,0.0329559244415994,0.0,0.0,0.0,0.0,2.5136931712133048e-05,0.0,0.5046426102606882,0.0,0.9849077202951796,0.1497269652316867,0.083521348198706,0.0011027357522133,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Metsa Board Oyj,Containers & Packaging,Materials,9267.23,2241.9,3708.57,79.62,1.05,8639.71,24121.42,3299.53,20261.52,13140.23,6695.57,70.77,119.03,14496.94,0.0,1036.5599999999995,921.2900000000002,-139.0999999999999,-235.28,-40.28,-21.190000000000765,22342.08,23231.75,-0.0009121138097646,3299.53,1973.9,1243.1399999999994,0.0849656181734049,0.1420267521818201,0.053510389875924,0.3718923456046143,3349.29,0.1441686485090447,True,7,334,2020.0,2021-06-30,2021-06-30,2021-02-11,3207.72430144749,True,True,0.1380750180872078,334,0.034984824510555,0.0082836686682272,0.0060240122927073,0.0322118673045306,8000
METSO.HE,2020,2021,0.1023581961329663,0.1023581961329663,0.0369506981340372,0.0369506981340372,0.0369506981340372,70995.53,0.1023581961329663,0.1057726701427238,0.0735250719059758,0.0720231201423764,0.0,0.0,0.002114662005008,0.0,0.2131634217174722,0.0,0.1458617529529925,0.0,0.9279171894325238,0.1497269652316867,0.083521348198706,0.0055902939336812,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,27845.7,5625.71,17704.75,817.1400000000001,440.0,5112.38,58320.92,5265.1,35590.36,26046.7,7484.799999999999,482.54,353.86,21339.99,31.43,18765.78,3570.01,9076.52,-1399.95,41.45999999999998,4760.759999999997,14582.78,36451.85,0.1306040708496275,5265.1,559.19,23675.08,0.0153405108382702,0.1444398569619923,0.649489120579614,0.1402502204963534,4674.37,0.128234095114514,True,5,335,2020.0,2021-06-30,2021-06-30,2021-02-16,4446.78907659004,True,True,0.1219907652585545,335,0.034984824510555,0.0138683857233089,0.0189667758347279,0.0632675851564337,8000
MIPS.ST,2020,2021,0.425668232808039,0.425668232808039,0.112717070759814,0.112717070759814,0.112717070759814,14080.59,0.425668232808039,0.309891244655446,0.2578397826896705,0.1737636265891474,0.0,0.0,0.750153400015152,0.0,0.9371039557423696,0.0,0.0107909421994201,0.0,0.5804288747040788,0.1497269652316867,0.083521348198706,0.0520198068037301,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Mips AB,Leisure Products,Consumer Discretionary,459.45,95.02,80.4,0.0,0.0,11.49,539.85,118.72,373.57,101.32,101.32,18.42,0.0,444.83,0.0,194.58,52.06,39.93000000000001,0.0,0.0,102.58999999999996,321.23,430.54,0.2382821572908439,118.72,58.84,124.29,0.1366655827565383,0.275746736656292,0.2886839782598597,0.0266874158034096,277.61,0.6447949087192828,True,1,338,2020.0,2021-05-05,2021-06-30,2021-02-11,208.158101503804,True,True,0.4834814454029916,338,0.034984824510555,0.0300279525231267,0.0694853065252171,0.166202715616832,8000
MOWI.OL,2020,2021,0.0942818405910511,0.0942818405910511,0.0403278293735008,0.0403278293735008,0.0403278293735008,98768.22,0.0942818405910511,0.0989777154593689,0.06040420104200935,0.0780697253613136,0.0,0.0,0.0030493276134929,0.0,0.2012031450694376,0.0,0.1923587523737671,0.0,0.9153059011273956,0.1497269652316867,0.083521348198706,0.0066588470701257,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Mowi ASA,Food & Tobacco,Consumer Staples,25654.08,1123.05,7537.61,297.52,275.52,14611.13,61244.82,5390.56,40021.2,21129.03,15486.47,0.0,675.56,28935.22,22.0,-222.75,-142.45000000000005,-101.64000000000031,66.26999999999998,-704.6,-616.9899999999997,57470.05,59357.435,-0.0103944855433864,5390.56,7472.28,-88.90000000000146,0.1258861674194648,0.0908152449646788,-0.0014977062266926,0.2461550098989284,8465.7,0.1426224027369107,True,2,340,2020.0,2021-06-27,2021-06-30,2021-02-17,6484.37239412418,True,True,0.1092427998973368,340,0.034984824510555,0.0149839535656489,0.020491438525629,0.0676334203157617,8000
MTRS.ST,2020,2021,0.2210682189542482,0.2210682189542482,0.0431667589096142,0.0431667589096142,0.0431667589096142,15986.71,0.2210682189542482,0.2142298117307065,0.18272626746494292,0.083054503586649,0.0,0.0,0.146562805275787,0.0,0.770188549535686,0.0,0.0095490314501582,0.0,0.9041451212767369,0.1497269652316867,0.083521348198706,0.0076293621496115,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3261.04,1012.87,2400.62,2808.9,54.3,916.81,9997.18,981.52,7179.73,4774.54,1578.21,190.37,151.47000000000003,3911.58,5.22,458.3699999999999,335.88,296.5,-351.96000000000004,24.29,-501.6800000000002,9463.83,9730.505,-0.0515574474295013,981.52,622.56,523.2599999999993,0.0639802353526358,0.1008704070343728,0.0537752151609807,0.0942201869276054,520.15,0.0534556017390669,True,5,344,2020.0,2021-06-22,2021-06-30,2021-02-04,712.390956934822,True,True,0.073212125879882,344,0.034984824510555,0.0145838168798723,0.023504205741585,0.0703275593475819,8000
MULTI.OL,2020,2021,0.4658359401256435,0.4658359401256435,0.0303754041020727,0.0303754041020727,0.0303754041020727,3479.18,0.4658359401256435,0.4500693440969913,0.4458851038244075,0.0599110088403053,0.0,0.0,0.9957071028562928,0.0,0.9999998394691262,0.0,1.1130450447259989e-13,0.0,0.95012290924691,0.1497269652316867,0.083521348198706,0.0037777522732381,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Multiconsult ASA,Construction & Engineering,Industrials,1245.21,277.44,1162.33,0.0,79.05,103.64,2718.19,667.7,3660.94,0.0,3259.89,7.3,47.97,773.62,0.0,153.56999999999994,203.88,-85.31000000000017,-178.4,61.06999999999999,-82.3299999999999,2674.28,2696.235,-0.0305351721938183,667.7,248.25,225.0999999999999,0.0920728348975515,0.2476416187758114,0.0834867880581625,0.0384387859366857,458.63,0.1701001581835411,True,5,345,2020.0,2021-05-06,2021-06-30,2021-02-17,482.4,True,True,0.1789161553054537,345,0.034984824510555,0.0119340841084438,0.015038048288341,0.0528534985706058,8000
MYCR.ST,2020,2021,0.4047758773683061,0.4047758773683061,0.0315413321219404,0.0315413321219404,0.0315413321219404,25090.8,0.4047758773683061,0.3911127847696969,0.38334768544362874,0.0620895974117989,0.0,0.0,0.9397271897465176,0.0,0.9999605808801072,0.0,5.516654572446078e-10,0.0,0.9464295201883066,0.1497269652316867,0.083521348198706,0.004073328255856,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Mycronic AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,3584.74,1360.59,1497.38,82.49,14.62,485.55,5554.1,1152.44,3973.16,1844.31,1212.8200000000002,526.07,14.33,3512.69,14.62,922.7199999999998,746.42,288.73,20.59999999999999,-52.89000000000001,-144.72000000000014,4500.78,5027.4400000000005,-0.0287860223095651,1152.44,507.17,-34.86000000000013,0.1008803685374663,0.2292299858377225,-0.0069339465015992,0.0965799691294177,1000.2,0.1989481724297057,True,6,347,2020.0,2021-06-24,2021-06-30,2021-02-10,980.784357618716,True,True,0.1950862382482368,347,0.034984824510555,0.0174891635260574,0.0119415222631528,0.0649515656796506,8000
NAPA.OL,2020,2021,-0.1165440303821503,-0.1165440303821503,0.0755746390520367,0.0755746390520367,0.0755746390520367,996.82,-0.1165440303821503,-0.0512384057450256,-0.2146480307620265,0.1328524104547667,0.0,0.0,0.0006907560458579,0.0,0.0188100778556449,0.0,0.8590625979198829,0.0,0.7547399990503095,0.1497269652316867,0.083521348198706,0.0233852227069594,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Napatech A/S,Communications & Networking,Communication Services,141.91,88.28,70.51,17.6,0.0,1.73,215.21,68.55,279.48,79.52,204.85,0.0,9.84,126.39,0.0,1.5699999999999932,3.549999999999997,-15.670000000000002,-25.72,0.0,-12.03,214.37,214.79,-0.0560081940500023,68.55,34.88,54.48000000000002,0.1623911727734066,0.3191489361702127,0.2536430932538759,0.0080543786954699,20.43,0.0951161599702034,True,0,348,2020.0,2021-05-05,2021-06-30,2021-02-25,63.28965,True,True,0.2946582708692211,348,0.034984824510555,0.0269499821132982,0.0398746020618111,0.1261837391455114,8000
NCAB.ST,2020,2021,0.8734521871194607,0.8734521871194607,0.0375428134764602,0.0375428134764602,0.0375428134764602,4609.05,0.8734521871194607,0.8197238258584728,0.8437567393798657,0.0730921974996908,0.0,0.0,0.9999999999999948,0.0,1.0,0.0,2.355625680023037e-31,0.0,0.9257613806510124,0.1497269652316867,0.083521348198706,0.0057708924210868,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,NCAB Group AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1053.17,468.88,464.32,39.85,17.06,38.25,1548.56,198.9,2164.88,1516.08,0.0,0.0,10.42,730.63,0.24,492.47,391.79,71.21999999999997,23.03,-10.490000000000002,42.00000000000009,818.7,1183.63,0.0354840617422675,198.9,142.4,507.33000000000015,0.1203078664785448,0.1680423781080236,0.4286221200882033,0.0323158419438507,48.39,0.0408827082787695,True,6,351,2020.0,2021-05-10,2021-06-30,2021-02-23,166.679879072892,True,True,0.1408209314337183,351,0.034984824510555,0.0172198073128074,0.0171772891985081,0.0685471161669603,8000
NCCb.ST,2020,2021,0.3146276012219203,0.3146276012219203,0.0518158069436028,0.0518158069436028,0.0518158069436028,16977.53,0.3146276012219203,0.2927758519175888,0.26162174306228136,0.0976535453564844,0.0,0.0,0.5254954030760021,0.0,0.9437429220655948,0.0,0.001582094863223,0.0,0.8674853546009027,0.1497269652316867,0.083521348198706,0.0109929405379739,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Ncc AB,Construction & Engineering,Industrials,21353.9,2250.25,15598.27,14.62,68.92,3321.61,29810.89,1605.84,55188.2,50753.45,3036.67,0.0,93.14,4147.57,0.0,1110.7000000000007,-15.139999999999873,-677.6800000000003,-225.42,-24.84999999999999,1553.250000000001,28026.74,28918.815,0.0537107070258584,1605.84,2060.31,996.5899999999964,0.0712446205005288,0.055529246270983,0.0344616472009657,0.1148598239589001,2264.99,0.0783223655602762,True,5,352,2020.0,2021-06-29,2021-06-30,2021-01-28,2624.39857171336,True,True,0.0907505570927909,352,0.034984824510555,0.018010269265935,0.0272507672859551,0.0858811284243979,8000
NESTE.HE,2020,2021,0.1493334196272648,0.1493334196272648,0.0326324425793325,0.0326324425793325,0.0326324425793325,476734.77,0.1493334196272648,0.1493559011282303,0.12648320789780448,0.0641167048293602,0.0,0.0,0.0065577188515104,0.0,0.436072083914147,0.0,0.0276180236670074,0.0,0.9428744706763492,0.1497269652316867,0.083521348198706,0.0043600203060184,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Neste Oyj,Oil & Gas,Energy,51008.54,16259.04,23539.99,1487.62,73.33,46901.88,102823.75,22057.66,126008.54,99221.94,17682.59,654.12,482.54,62071.39,41.9,-1550.0699999999997,1567.0300000000009,798.380000000001,109.92999999999984,-84.11999999999999,-3889.6700000000014,96368.93,99596.34,-0.0390543467761968,22057.66,14334.18,-29934.7,0.1439227586073946,0.2214705881762322,-0.3005602414707207,0.4709197145196299,20262.39,0.2034451265980256,True,3,356,2020.0,2021-06-22,2021-06-30,2021-02-05,15177.6596867631,True,True,0.1523917413708485,356,0.034984824510555,0.0157870181826022,0.0133531361671747,0.0618142826736309,8000
NETCG.CO,2020,2021,0.255525790923607,0.255525790923607,0.0374513958317007,0.0374513958317007,0.0374513958317007,43822.98,0.255525790923607,0.2477068132302047,0.2259641104710446,0.072927384684403,0.0,0.0,0.234291600115118,0.0,0.9056855947705011,0.0,0.000840279764804,0.0,0.926095798868594,0.1497269652316867,0.083521348198706,0.0057428221177597,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Netcompany Group A/S,Software & IT Services,Information Technology,1908.75,505.45,779.49,0.0,60.07,190.53,5687.38,835.81,4084.42,2444.89,740.3799999999999,0.0,25.4,3419.42,0.0,576.19,331.04999999999995,83.58000000000004,0.0,24.62,186.1800000000001,4911.76,5299.57,0.0351311521500801,835.81,607.09,848.2600000000002,0.1145545770694603,0.1577127955664327,0.1600620427695077,0.0359519734619978,636.33,0.1200720058419834,True,6,357,2020.0,2021-05-19,2021-06-30,2021-01-28,916.188935473883,True,True,0.1728798629839558,357,0.034984824510555,0.0199410078690517,0.0145228947184052,0.0759530088152215,8000
NEWAb.ST,2020,2021,0.0941898850197843,0.0941898850197843,0.0352812318650422,0.0352812318650422,0.0352812318650422,3214.77,0.0941898850197843,0.0978629673817821,0.06773489424257302,0.068989005955626,0.0,0.0,0.0009522438019442,0.0,0.1713411801292672,0.0,0.162971614738673,0.0,0.9338625230569718,0.1497269652316867,0.083521348198706,0.0050965563187666,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,4579.76,339.47,1317.89,107.97,61.19,1346.5,7535.68,1234.93,6242.01,3557.01,2239.17,0.0,66.63,4014.95,10.96,-380.84999999999945,10.07000000000005,-220.15999999999983,-252.09,-27.510000000000005,-450.3599999999997,7871.02,7703.35,-0.0584628765407257,1234.93,92.59,-182.2699999999996,0.0120194460851447,0.1603107738840894,-0.0236611344415091,0.1747940830937189,1210.06,0.1570823083463687,True,1,360,2020.0,2021-04-28,2021-06-30,2021-02-11,467.093946771892,True,True,0.0606351712919563,360,0.034984824510555,0.014074471054254,0.0177070292162877,0.0617518318607183,8000
NHY.OL,2020,2021,0.0108723722948194,0.0108723722948194,0.0247489449023771,0.0247489449023771,0.0247489449023771,82470.27,0.0108723722948194,0.0155483650516474,-0.0025978130492234734,0.0492280763918338,0.0,0.0,7.540033042374715e-10,0.0,0.0012545035428885,0.0,0.6239393909585611,0.0,0.9663245366398928,0.1497269652316867,0.083521348198706,0.002507856743105,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Norsk Hydro ASA,Metals & Mining,Materials,60055.0,17638.0,29048.0,4748.0,1434.0,64245.0,164408.0,12170.0,114291.0,68953.0,43823.0,510.0,1183.0,74279.0,3165.0,6390.0,5352.0,-643.0,-1409.0,123.0,395.0,164401.0,164404.5,0.0024026106341371,12170.0,12550.0,-35475.0,0.0763361100213193,0.0740247377656937,-0.2157787651797852,0.3907739751649133,10680.0,0.0649617255002144,True,7,362,2020.0,2021-06-29,2021-06-30,2021-02-12,14798.28571,True,True,0.0900114395287233,362,0.034984824510555,0.009238542893852,0.0134368248535273,0.0416351005023452,8000
NIBEb.ST,2020,2021,0.1621894941901054,0.1621894941901054,0.0160512534440743,0.0160512534440743,0.0160512534440743,129561.03,0.1621894941901054,0.1620094490919913,0.15641072813981774,0.0322436082870828,0.0,0.0,2.8936222403741496e-06,0.0,0.5313624762364616,0.0,1.2728005164707318e-05,0.0,0.9855530848742808,0.1497269652316867,0.083521348198706,0.0010548901843308,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,13965.14,4796.01,9860.39,4210.22,243.3,5586.47,40031.52,5140.95,27783.44,18597.69,6836.86,888.38,233.36,18365.4,155.59,1799.8999999999996,1097.8700000000003,3097.03,1657.9,78.27000000000001,-658.8300000000004,34908.25,37469.885,-0.0175829202571611,5140.95,2752.67,4200.59,0.0734635294450463,0.1372021824993591,0.1121057617337229,0.1490922643610996,3269.2,0.0872487332160213,True,5,363,2020.0,2021-05-31,2021-06-30,2021-02-17,3696.56420430497,True,True,0.0986542714050222,363,0.034984824510555,0.0073522019888091,0.0071176202984426,0.0301083745490173,8000
NILb.ST,2020,2021,0.1594851195910168,0.1594851195910168,0.0240827410226059,0.0240827410226059,0.0240827410226059,479.81,0.1594851195910168,0.1591734049621674,0.14670751360648826,0.0479458283326313,0.0,0.0,0.0009496766634947,0.0,0.4986108077804106,0.0,0.0027574844099377,0.0,0.9680559850386786,0.1497269652316867,0.083521348198706,0.0023746585838321,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Nilorngruppen AB,Textiles & Apparel,Consumer Discretionary,278.03,69.21,163.5,29.42,9.94,125.43,441.01,76.48,632.75,354.24,240.7,0.0,2.87,219.08,0.0,61.18999999999997,38.92999999999999,0.0200000000000102,-40.05,4.38,-13.430000000000028,386.67,413.84,-0.0324521554223855,76.48,58.92,-32.950000000000045,0.1423738642953798,0.1848057220181712,-0.0796201430504543,0.3030881500096655,79.0,0.190895031896385,True,1,365,2020.0,2021-05-03,2021-06-30,2021-02-12,56.1255069395716,True,True,0.1356212713598772,365,0.034984824510555,0.010694291230142,0.0112000157882878,0.0444694068795885,8000
NKT.CO,2020,2021,-0.063237314183302,-0.063237314183302,0.0602268756325506,0.0602268756325506,0.0602268756325506,16410.0,-0.063237314183302,-0.0268053851764241,-0.13166555784361184,0.1109542077349073,0.0,0.0,0.0004050677309231,0.0,0.0222769854795078,0.0,0.7904730227837756,0.0,0.8289293908492255,0.1497269652316867,0.083521348198706,0.0148514895840147,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Nkt A/S,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,8820.95,2505.9,8020.57,59.71,22.0,6889.14,22530.09,1461.57,15765.28,11065.29,5697.25,454.66,170.5,11276.57,0.0,3877.040000000001,2438.0,1667.4799999999996,8.54,3.3000000000000007,-216.5999999999988,17608.75,20069.42,-0.0107925390967949,1461.57,1230.61,2549.4800000000014,0.061317666379995,0.0728257219192183,0.1270330682202077,0.3432655253614703,2121.76,0.1057210422623075,True,5,368,2020.0,2021-05-19,2021-06-30,2021-02-24,972.000584254345,True,True,0.0484319220114156,368,0.034984824510555,0.0210645257235799,0.0303342772263942,0.0977192170795596,8000
NLFSK.CO,2020,2021,0.3568854049384292,0.3568854049384292,0.0788369268073566,0.0788369268073566,0.0788369268073566,5026.2,0.3568854049384292,0.3027673096852236,0.2523893577007376,0.1371121722915958,0.0,0.0,0.6382352928476706,0.0,0.9248512640801108,0.0,0.0079723826178536,0.0,0.7387598819057711,0.1497269652316867,0.083521348198706,0.0254477107528128,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Nilfisk Holding A/S,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3600.66,137.24,3559.81,2381.24,12.57,1141.9,7998.57,959.73,8931.37,5213.63,3400.34,339.93,153.33999999999995,1412.19,0.0,-314.9100000000003,-52.67999999999998,1038.65,-1327.6800000000003,-36.63,-2665.190000000001,8267.08,8132.825,-0.3277077768180185,959.73,749.2,-583.7299999999996,0.0921205116303375,0.1180069655992843,-0.0717745678777054,0.1404063163783802,759.08,0.0933353416555747,True,5,369,2020.0,2021-05-30,2021-06-30,2021-03-03,881.064880679173,True,True,0.108334420165093,369,0.034984824510555,0.0234880346510248,0.0439058252232358,0.1204009517468241,8000
NMAN.ST,2020,2021,0.2475962600309209,0.2475962600309209,0.0272044713385731,0.0272044713385731,0.0272044713385731,5174.63,0.2475962600309209,0.243641758188489,0.231433879989074,0.0539235824822482,0.0,0.0,0.129814733837597,0.0,0.9485447059632608,0.0,2.0510964856173624e-05,0.0,0.9595940498953828,0.1497269652316867,0.083521348198706,0.00303019047277,0.0719634791457995,0.3083825532869748,0.159652076340303,0.0264207454642448,1,Nederman Holding AB,Professional & Commercial Services,Industrials,1846.88,487.43,1101.11,0.0,73.2,312.42,4437.33,335.19,3761.09,2335.59,1100.15,70.93,59.97,1358.3,0.0,-124.64999999999986,69.88999999999999,-195.1200000000001,-4.69,-25.72,-29.82999999999973,4450.62,4443.975,-0.0067124590034821,335.19,299.0,-247.5899999999997,0.0672821066725172,0.0754257168413413,-0.0557136347526706,0.0703019256408958,520.95,0.1172261320101935,True,5,371,2020.0,2021-04-23,2021-06-30,2021-02-12,504.317876241406,True,True,0.1134835088499386,371,0.034984824510555,0.0114447281811935,0.0122388480035158,0.0486776173476938,8000
